2011-09-17 22:51:35 Notice: Notice (8): Undefined variable: Indicadores in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 16]
2011-09-17 22:52:05 Notice: Notice (8): Undefined variable: Indicadores in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 16]
2011-09-17 22:52:44 Notice: Notice (8): Undefined index: TipoIndicador in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 24]
2011-09-17 22:52:56 Notice: Notice (8): Undefined index: TipoIndicador in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 24]
2011-09-17 22:53:10 Notice: Notice (8): Undefined index: TipoIndicador in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 24]
2011-09-17 22:53:52 Notice: Notice (8): Undefined index: TipoIndicador in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/view.ctp, line 11]
2011-09-17 23:02:45 Notice: Notice (8): Undefined property: TipoIndicadoresController::$TipoIndicador in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/controllers/tipo_indicadores_controller.php, line 46]
2011-09-17 23:02:47 Notice: Notice (8): Undefined property: TipoIndicadoresController::$TipoIndicador in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/controllers/tipo_indicadores_controller.php, line 17]
2011-09-17 23:04:35 Notice: Notice (8): Undefined property: TipoIndicadoresController::$TipoIndicador in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/controllers/tipo_indicadores_controller.php, line 17]
2011-09-17 23:05:12 Notice: Notice (8): Undefined property: TipoIndicadoresController::$TipoIndicador in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/controllers/tipo_indicadores_controller.php, line 17]
2011-09-17 23:08:10 Notice: Notice (8): Undefined index: TipoIndicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/tipo_indicadores/index.ctp, line 18]
2011-09-17 23:08:10 Notice: Notice (8): Undefined index: TipoIndicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/tipo_indicadores/index.ctp, line 19]
2011-09-17 23:08:10 Notice: Notice (8): Undefined index: TipoIndicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/tipo_indicadores/index.ctp, line 21]
2011-09-17 23:08:10 Notice: Notice (8): Undefined index: TipoIndicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/tipo_indicadores/index.ctp, line 22]
2011-09-17 23:08:10 Notice: Notice (8): Undefined index: TipoIndicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/tipo_indicadores/index.ctp, line 23]
2011-09-17 23:12:58 Notice: Notice (8): Undefined index: TipoIndicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 24]
